Index,aa,ab,ac,Yh,Yi,Yj,ERM Classification,Correct
5,0.25955873,0.0046596569,-0.057737157,-0.60205848,-0.792773,0.1351135,1,False
5,0.28314011,-0.021003469,-0.12570109,-0.70868018,-0.77883857,0.12694917,5,True
5,0.26517313,-0.010026893,-0.077670207,0.76305784,-0.78273634,0.12758248,5,True
5,0.27008378,0.0048569578,-0.083685376,0.63810054,-0.77261838,0.12369249,5,True
5,0.28273831,-0.017324312,-0.11666218,-0.5915524,-0.76552872,0.1161662,5,True
5,0.28113989,-0.024462626,-0.11935491,-0.59237514,-0.76931987,0.11588733,5,True
5,0.28014898,-0.023329188,-0.11789258,0.16756481,-0.77351578,0.11864946,5,True
5,0.2817674,-0.025205551,-0.11867533,0.92161315,-0.7760812,0.12139361,5,True
5,0.2842585,-0.021144586,-0.12213853,-0.31679657,-0.77884955,0.1251693,5,True
5,0.28260885,-0.01808229,-0.12286608,-0.86093161,-0.78354284,0.12737146,5,True
5,0.27944946,-0.018085928,-0.12039583,-0.11967925,-0.78949174,0.12737789,5,True
5,0.26896048,-0.022184652,-0.097454173,0.91495149,-0.79333798,0.12783049,5,True
5,0.33525867,0.075461569,-0.11818184,-0.67042025,-0.80065659,0.16882646,2,False
5,0.27186857,-0.036372612,-0.14550653,0.11371687,-0.82701812,0.12624828,5,True
5,0.28200991,-0.032682629,-0.11706991,0.51222886,-0.83822844,0.13431366,5,True
5,0.27568858,-0.030012935,-0.10448052,0.19937685,-0.83715037,0.14151334,5,True
5,0.26911817,-0.02580678,-0.080175463,0.64783424,-0.83065629,0.14726534,5,True
5,0.2734611,-0.018551272,-0.086201283,0.88951605,-0.8184436,0.15125151,5,True
5,0.27321225,-0.0096402541,-0.10077378,-0.89457988,-0.81121806,0.15113632,5,True
5,0.27596953,-0.03030971,-0.12078182,-0.91115638,-0.81133105,0.1484631,5,True
5,0.27963328,-0.030560045,-0.11603058,0.43992767,-0.8122879,0.15364672,5,True
5,0.27581383,-0.013010156,-0.095351023,0.14292441,-0.81082033,0.15904646,5,True
5,0.27380433,-0.012208646,-0.097438815,0.79185976,-0.80864297,0.15688613,5,True
5,0.30611912,-0.007766932,-0.23988195,-0.84058225,-0.81121442,0.15499774,3,False
4,0.19014289,0.055032093,-0.083097959,-0.18419041,-0.65996773,-0.084368091,4,True
4,0.28846121,-0.023680076,-0.11782591,-0.062380631,-0.61493913,-0.11602874,4,True
4,0.28155688,-0.014095673,-0.11981253,-0.023572143,-0.62056922,-0.11332496,4,True
4,0.27685643,-0.012799337,-0.12062537,0.045494384,-0.62234163,-0.11418665,4,True
4,0.2770617,-0.01402073,-0.10862886,0.31325047,-0.62245683,-0.11635355,4,True
4,0.27513101,-0.012226581,-0.11489357,-0.16901503,-0.62091797,-0.11780168,4,True
4,0.27728983,-0.0099312438,-0.13118279,-0.10974808,-0.62003149,-0.12012583,4,True
4,0.28017578,-0.010445598,-0.13672229,0.017430294,-0.62138786,-0.12365571,4,True
4,0.27581403,-0.013128433,-0.11278809,-0.089153412,-0.6239388,-0.12646427,4,True
4,0.27255474,-0.014617518,-0.10001367,-0.31250991,-0.62217756,-0.12828877,4,True
4,0.27805019,-0.016252849,-0.11157826,0.79860572,-0.61896597,-0.12960739,4,True
4,0.28852873,-0.018765023,-0.11224819,-0.18650263,-0.61939832,-0.1298473,4,True
4,0.28055394,0.028599996,-0.1199178,-0.52064116,-0.89633326,0.12418601,4,True
4,0.27796689,0.0002353859,-0.11846288,-0.64249113,-0.90377658,0.10414372,5,False
4,0.27539409,-0.011431425,-0.10301292,-0.70787061,-0.90967398,0.097178656,5,False
4,0.27175681,-0.0079864375,-0.089787018,-0.64212381,-0.90635763,0.094502475,5,False
4,0.27410952,-0.005364989,-0.097327377,0.4424817,-0.89917544,0.089846477,5,False
4,0.27799739,-0.01328597,-0.10531014,0.79297742,-0.89414996,0.085543981,5,False
4,0.28118107,-0.012872911,-0.12324029,-0.073132578,-0.89332008,0.083987536,5,False
4,0.28084628,-0.021385093,-0.12184916,-0.69307119,-0.89843182,0.082454077,5,False
4,0.26870402,-0.012186752,-0.080325892,0.41827801,-0.90216959,0.083945524,5,False
4,0.26830284,0.010543407,-0.077656995,0.6771324,-0.89074574,0.081066849,5,False
4,0.27751716,-0.0040593567,-0.10567324,-0.30825305,-0.87576214,0.069911085,5,False
4,0.27872577,-0.028978167,-0.11540244,0.17333562,-0.87204774,0.064567445,5,False
6,0.051028466,0.0065653695,-0.11217226,0.14600843,0.49699807,-0.66753989,6,True
6,0.30861379,-0.036677174,-0.098717165,0.091292158,0.56383836,-0.68010859,6,True
6,0.23647975,-0.013171324,-0.10348975,0.2210187,0.55512025,-0.67491824,6,True
6,0.28035575,-0.015589391,-0.11261838,-0.16821146,0.56397591,-0.6746494,6,True
6,0.27731664,-0.017055974,-0.10852111,0.41417087,0.56438801,-0.67567256,6,True
6,0.2771087,-0.017248532,-0.10945889,0.80668871,0.5641972,-0.67578348,6,True
6,0.27732543,-0.018180619,-0.10913779,-0.38176561,0.5641365,-0.6759641,6,True
6,0.27748275,-0.017005809,-0.10810812,-0.36424343,0.56403915,-0.67598796,6,True
6,0.27506732,-0.015686386,-0.10681963,0.57003747,0.56429075,-0.67604406,6,True
6,0.27642809,-0.01662193,-0.10918132,0.2194774,0.5645261,-0.67625698,6,True
6,0.27806382,-0.018812708,-0.11079742,-0.28375044,0.56480656,-0.67645003,6,True
6,0.27674706,-0.017204143,-0.10735884,0.56236718,0.56476016,-0.67669213,6,True
6,0.28585883,-0.014763411,-0.11128499,-0.66176883,0.56472223,-0.67658598,6,True
6,0.2733935,-0.017214987,-0.10848624,0.71096029,0.5637669,-0.67712957,6,True
6,0.28029271,-0.015953791,-0.11146182,-0.41522276,0.56355286,-0.67765801,6,True
6,0.28978779,-0.014542375,-0.11965153,-0.99109592,0.56296763,-0.67862186,6,True
6,0.32779551,-0.015229268,-0.18408658,0.092928228,0.58922536,-0.64202692,6,True
6,0.36526137,0.0084160269,-0.19277943,0.13518707,0.58562834,-0.66016927,6,True
6,0.25596857,-0.0074210551,-0.12355166,-0.0065666847,0.56356457,-0.68395852,6,True
6,0.27825064,-0.018024047,-0.10670789,-0.1405782,0.56780741,-0.6914107,6,True
6,0.28369547,-0.01736667,-0.11311272,-0.082865419,0.56795267,-0.69085006,6,True
6,0.27322234,-0.018568274,-0.10705091,-0.064070482,0.56633943,-0.69179409,6,True
6,0.274189,-0.016910887,-0.10787557,0.067812199,0.56723024,-0.69134432,6,True
6,0.28222232,-0.016935802,-0.1122772,-0.36057953,0.56809895,-0.69127941,6,True
6,0.27869661,-0.016529127,-0.10651644,0.76157946,0.56697069,-0.69219729,6,True
6,0.28055182,-0.015765129,-0.10789218,0.36757395,0.56650475,-0.69196473,6,True
6,0.27475392,-0.019499381,-0.10896832,-0.72218433,0.56620363,-0.6917264,6,True
6,0.27684005,-0.017767982,-0.10807413,-0.0672421,0.56665108,-0.69119962,6,True
6,0.27710557,-0.015506359,-0.1059817,0.68012229,0.56688893,-0.69098138,6,True
6,0.2924326,-0.017878346,-0.1143253,-0.32430897,0.56686225,-0.69123451,6,True
1,0.30915404,0.046080947,-0.098416109,-0.21874973,-0.82191171,0.17681774,3,False
1,0.26093585,-0.0093436512,-0.090990058,-0.12201154,-0.83365082,0.15707487,5,False
1,0.28996373,-0.018980389,-0.099626201,-0.68832973,-0.82909261,0.15485588,5,False
1,0.27368944,-0.033732585,-0.13180751,-0.71083997,-0.83353208,0.15666314,5,False
1,0.25883749,-0.0069610662,-0.11768917,0.64044283,-0.84274197,0.15405263,1,True
1,0.34684312,-0.0011256259,-0.10309374,0.69180972,-0.84110554,0.15365114,1,True
1,0.26158945,-0.022160746,-0.095559204,-0.68549352,-0.83527807,0.15516957,5,False
1,0.2484134,-0.041231042,-0.10062737,-0.71058679,-0.83432985,0.15516141,1,True
1,0.25553983,-0.025850438,-0.15651915,0.56955629,-0.83857317,0.15545894,5,False
1,0.27320412,-0.01203237,-0.13701804,0.46416632,-0.84595436,0.158648,5,False
1,0.31831507,-0.021271136,-0.096684508,0.75932885,-0.84491093,0.16314525,1,True
1,0.25520113,0.011061827,-0.067991804,0.46273002,-0.83978255,0.16174254,1,True
1,0.28671326,-0.020601225,-0.077380248,-0.39685743,-0.83664645,0.15650431,5,False
1,0.26112918,-0.049985729,-0.12533006,-0.30999965,-0.83204499,0.15749629,5,False
1,0.25694564,0.0054141258,-0.116558,-0.69445523,-0.83179866,0.1612996,1,True
1,0.34234961,0.011521256,-0.086822203,0.70291018,-0.83478809,0.15758402,1,True
1,0.26227824,-0.057349042,-0.14499221,-0.070817539,-0.83195399,0.15792082,5,False
1,0.2693487,-0.0025087408,-0.1129306,0.2068534,-0.83631411,0.1619977,5,False
1,0.28833576,0.01508198,-0.12687212,0.73374338,-0.83541411,0.15898734,1,True
1,0.28550945,-0.025785907,-0.098237602,0.13549607,-0.84232717,0.15578169,5,False
1,0.26413773,-0.054654853,-0.11101336,-0.6535455,-0.84372171,0.15846221,1,True
1,0.26884884,0.008148501,-0.10847838,0.49725781,-0.84236176,0.16337224,1,True
1,0.31756167,0.0054502873,-0.12174565,0.69955798,-0.84440113,0.16036497,1,True
1,0.27050501,-0.028146555,-0.092759318,-0.66745615,-0.84330608,0.15982861,5,False
1,0.24916439,-0.046933272,-0.092092809,-0.71452454,-0.84035512,0.16226599,1,True
1,0.27243408,-0.021554906,-0.12924009,0.16221006,-0.83770965,0.16645641,5,False
1,0.32498849,0.0072651168,-0.11657728,0.70591121,-0.83599079,0.16949053,1,True
1,0.24362795,-0.026698627,-0.12937027,-0.083490158,-0.83779859,0.16669156,1,True
1,0.2604804,-0.015305432,-0.097889565,-0.99061586,-0.84225355,0.16455316,5,False
1,0.28402036,-0.015717841,-0.087331821,-0.042012038,-0.84674602,0.1627005,5,False
1,0.27672301,0.0104587,-0.10159656,-0.10809474,-0.84797137,0.15691848,5,False
3,0.32860731,0.013722763,-0.073780445,0.22884701,-0.83895771,0.15307772,1,False
3,0.22999415,0.013894079,-0.093146151,0.79603019,-0.83672104,0.13678362,1,False
3,0.3416868,-0.034447458,-0.11302177,0.57837868,-0.83168839,0.12293929,1,False
3,0.16422959,0.030590021,-0.016410577,0.2552558,-0.85839459,0.14938243,3,True
3,0.29353396,-0.007301699,-0.10682503,0.24098584,-0.84554037,0.13447204,5,False
3,0.22827325,0.007316065,-0.067012121,-0.82452075,-0.83955734,0.16802753,1,False
3,0.30233239,0.031498918,-0.067048605,-0.87053976,-0.8339782,0.15237026,5,False
3,0.3172964,-0.022770336,-0.089612042,0.65440935,-0.83084277,0.1356438,1,False
3,0.37374556,-0.046482279,-0.13008758,0.10420192,-0.83307235,0.1347407,3,True
3,0.28426048,-0.028545838,-0.12103988,-0.69739282,-0.84601789,0.14015309,5,False
3,0.14957067,-0.0051893681,-0.040371232,-0.0049841126,-0.85085785,0.14684689,3,True
3,0.22200404,-0.0029673033,-0.10429228,0.51378216,-0.83787945,0.15214369,1,False
3,0.21602107,-0.011841202,-0.14935526,0.096807763,-0.83602565,0.15040755,1,False
3,0.26857249,-0.018425387,-0.10476352,-0.37321515,-0.83687921,0.14420909,5,False
3,0.48249021,-0.021489383,-0.15497999,0.92113582,-0.83705723,0.13993068,3,True
3,0.32140238,0.02575832,-0.022552835,0.8695835,-0.83578723,0.16596242,5,False
3,0.21088246,0.0068403589,-0.054977077,-0.8293747,-0.82489798,0.14907387,3,True
3,0.17856694,-0.02263644,-0.097887422,-0.25418719,-0.81571446,0.13822379,1,False
3,0.23349642,-0.046622351,-0.1184478,-0.76463471,-0.80935778,0.14417424,1,False
3,0.27473751,0.0015783122,-0.12342557,-0.79730652,-0.80814241,0.15470887,5,False
3,0.26728659,-0.019647729,-0.10240656,-0.7515712,-0.8191225,0.15160991,5,False
3,0.34839724,-0.032357253,-0.11131923,-0.42607634,-0.81672601,0.15492968,1,False
3,0.33398592,0.006971351,-0.19180326,0.76166663,-0.81849367,0.15424251,3,True
2,0.36323991,-0.091988202,-0.23958561,-0.2244078,-0.77097892,0.23513506,2,True
2,0.21150956,0.015320443,-0.085888577,0.39405828,-0.754564,0.25852717,1,False
2,0.14028257,-0.024774748,-0.058393749,-0.26710049,-0.76165565,0.2547833,3,False
2,0.30833231,-0.031230345,-0.023772515,-0.19656499,-0.7578721,0.25629083,3,False
2,0.30127859,-0.0081853394,-0.16820747,0.53517573,-0.74835563,0.25979787,1,False
2,0.33356457,-0.012958909,-0.20506704,-0.21020168,-0.75185655,0.2582347,3,False
2,0.24842031,-0.0028505653,-0.086121566,-0.52013302,-0.76704116,0.2495623,1,False
2,0.17402448,-0.037292256,-0.10503359,0.31611978,-0.77295514,0.24591022,1,False
2,0.33903608,-0.040870077,-0.11272809,0.59173222,-0.77480405,0.24818769,1,False
2,0.36579586,-0.015943004,-0.082403319,0.57210659,-0.77617243,0.24941221,1,False
2,0.23488534,0.0031079074,-0.13402199,-0.55076988,-0.77373899,0.25055887,1,False
2,0.17290917,-0.12207847,-0.11184651,-0.41788061,-0.82121153,0.20872722,2,True
2,0.24966739,-0.026959305,-0.11194671,-0.19225932,-0.77569057,0.243416,1,False
2,0.37154184,-0.036892063,-0.07434504,-0.16229593,-0.76658215,0.2505144,3,False
2,0.38604971,-0.011091889,-0.084010603,0.82934992,-0.7638963,0.25063625,3,False
2,0.27420703,-0.017415219,-0.15499538,0.85172873,-0.76590769,0.2477989,5,False
2,0.24881813,-0.0082547695,-0.12541965,-0.63066245,-0.77065078,0.24853503,1,False
2,0.28987434,-0.024056563,-0.12302931,0.92537276,-0.76765962,0.25271271,5,False
2,0.27175142,-0.052301652,-0.13282249,0.46349275,-0.7573582,0.26086,5,False
2,0.25342313,-0.034023083,-0.089549329,-0.81529453,-0.74850923,0.2679306,1,False
2,0.33411519,-0.13109183,-0.15126875,0.37205036,-0.82534583,0.21573924,2,True
2,0.34863245,-0.041476271,-0.05500607,-0.44471666,-0.77549337,0.25161028,3,False
2,0.26105522,-0.024170981,-0.080604337,-0.59482297,-0.7659623,0.25383419,5,False
2,0.29821999,-0.022570919,-0.13833296,0.78100432,-0.75588517,0.25920252,5,False
2,0.27901789,-0.020843435,-0.087746132,-0.93417804,-0.75461503,0.26195618,5,False
2,0.24934673,-0.018999253,-0.065388479,-0.29544827,-0.75890627,0.25687486,1,False
2,0.28096328,-0.024715802,-0.153438,0.9839794,-0.75169,0.25937335,5,False
2,0.26011522,-0.009225646,-0.17514246,-0.066869754,-0.75337311,0.26207063,5,False
5,0.36712484,0.24610584,0.33931216,-0.10964796,-0.81414564,0.22651387,2,False
5,0.19050003,-0.028162994,0.047063509,0.090283279,-0.84322586,0.11835988,3,False
5,0.31023328,-0.044826469,-0.20716881,-0.29406108,-0.78656348,0.12175811,4,False
5,0.29749006,-0.0040575498,-0.16087072,-0.50226328,-0.81875908,0.13388241,5,True
5,0.27799381,-0.0052553965,-0.12316028,-0.72447773,-0.83926742,0.1290933,5,True
5,0.28148819,-0.029252444,-0.12181828,-0.17404205,-0.84638464,0.12516901,5,True
5,0.27885312,-0.028739355,-0.10930185,0.59536413,-0.8499377,0.12925371,5,True
5,0.2854892,-0.024575917,-0.1407388,-0.68259312,-0.8504071,0.13389226,5,True
5,0.28141963,-0.018489534,-0.1329983,0.32829399,-0.85900105,0.13718519,5,True
5,0.27151202,-0.01879681,-0.086495192,0.49552066,-0.8652808,0.13821876,5,True
5,0.2701509,-0.0066498908,-0.070094547,0.38791773,-0.85689634,0.13767918,5,True
5,0.27543487,-0.0069991706,-0.10718854,0.14500176,-0.84645346,0.1337755,5,True
5,0.27566389,-0.017385183,-0.10574463,-0.47705849,-0.84701452,0.13032409,5,True
5,0.28341065,-0.023547821,-0.12553787,0.21933158,-0.84762438,0.13001224,5,True
5,0.28319449,-0.024927815,-0.12568548,-0.479739,-0.85283598,0.13290053,5,True
5,0.27608047,-0.044892866,-0.11972813,-0.92642688,-0.85670336,0.1362436,5,True
5,0.39858287,0.18626034,-0.035933018,0.39272751,-0.82532301,0.20006878,2,False
5,0.26641823,-0.057992817,-0.13796654,0.57598538,-0.8799181,0.12031805,5,True
5,0.28072709,-0.029906051,-0.14123956,0.18494104,-0.88274994,0.13260679,5,True
5,0.28124873,-0.019284539,-0.10577073,-0.65988281,-0.88618467,0.14108765,5,True
5,0.27333711,0.020901722,-0.085464587,-0.46655646,-0.88712771,0.13920625,4,False
5,0.27413712,0.00087612591,-0.088950317,0.73939109,-0.88997591,0.12305001,5,True
5,0.27753373,-0.048244353,-0.10137557,0.41411496,-0.88523905,0.11762606,5,True
5,0.28102791,-0.014189564,-0.11795061,-0.082627435,-0.87731601,0.12918342,5,True
5,0.28302122,0.020707886,-0.15977187,-0.5214622,-0.88491069,0.12635964,4,False
5,0.27710382,-0.013321072,-0.11493253,0.17814511,-0.90820634,0.11182506,5,True
5,0.27450554,-0.049374149,-0.06557248,-0.20581469,-0.90884192,0.11203116,5,True
5,0.27135016,-0.021277032,-0.10487863,0.89636992,-0.89005226,0.12366982,5,True
4,0.079402186,0.14062679,-0.1252977,-0.14662858,-0.51605745,-0.23565836,4,True
4,0.28204284,-0.057987551,-0.1198413,-0.075059175,-0.40195937,-0.31542832,4,True
4,0.28472725,-0.0092622469,-0.11309078,-0.030965242,-0.42323031,-0.30105868,4,True
4,0.27583242,-0.015331246,-0.10535827,0.029881081,-0.42185772,-0.30217881,4,True
4,0.27231528,-0.015412665,-0.1070142,0.10592815,-0.42030961,-0.30315914,4,True
4,0.27099024,-0.013259527,-0.1149968,0.54461932,-0.41964213,-0.30366644,4,True
4,0.2642178,-0.012400398,-0.092979284,-0.36316283,-0.41608825,-0.30625588,4,True
4,0.26619674,-0.014443952,-0.075342659,0.61521723,-0.41007127,-0.30975566,4,True
4,0.28617733,-0.020494997,-0.10731703,0.440436,-0.40716785,-0.31056006,4,True
4,0.28599478,-0.0176916,-0.14280066,-0.48384895,-0.40998135,-0.30866739,4,True
4,0.26800319,-0.011157346,-0.1226489,-0.16170791,-0.4113745,-0.30896035,4,True
4,0.27493336,-0.016660817,-0.11120669,-0.17325433,-0.40878803,-0.31136044,4,True
4,0.27825684,-0.016752712,-0.10804593,-0.56876012,-0.40835231,-0.31175892,4,True
4,0.27549278,-0.0148767,-0.11276456,0.22255176,-0.40821758,-0.31188042,4,True
4,0.27528208,0.12667924,0.0788793,0.82956993,-0.96711843,0.12012255,2,False
4,0.31210237,-0.047990691,-0.21074605,-0.59900257,-0.93091854,0.078952079,4,True
4,0.27742856,-0.057169731,-0.12376359,-0.78641528,-0.96665564,0.08706678,1,False
4,0.27780483,-0.036323811,-0.10447288,-0.7966983,-0.9743238,0.10494268,5,False
4,0.27725952,-0.0048038739,-0.098744145,-0.73980685,-0.96721193,0.11203465,5,False
4,0.2761973,0.005411349,-0.10725159,0.41161577,-0.96905353,0.10636414,5,False
4,0.27395934,-0.017890333,-0.095111558,-0.091583932,-0.97024377,0.098809961,5,False
4,0.26716515,0.027108345,-0.06825135,-0.15865665,-0.96402503,0.095886412,4,True
4,0.26021014,0.065940955,-0.10657054,0.19695006,-0.9426964,0.07513007,4,True
4,0.27084629,-0.040086523,-0.08776648,-0.6793644,-0.9101878,0.044260645,5,False
4,0.2855496,-0.072470086,-0.057243547,-0.019138591,-0.91624431,0.051211628,4,True
4,0.28384658,-0.028349849,-0.12659896,0.54421802,-0.92299876,0.074346983,5,False
6,-0.27033343,0.059234721,-0.056666829,0.40385951,0.40358837,-0.83435216,6,True
6,0.35770991,-0.035391223,-0.1034982,0.1976643,0.5468672,-0.88124271,6,True
6,0.26299648,-0.01304195,-0.11436236,0.25640007,0.52857668,-0.87585863,6,True
6,0.25903815,-0.015621731,-0.10684629,-0.35106514,0.52989784,-0.87793533,6,True
6,0.28407807,-0.017065177,-0.11823165,-0.53790095,0.53397275,-0.87868788,6,True
6,0.29224468,-0.016465621,-0.11807373,0.78193489,0.5330956,-0.88044387,6,True
6,0.28900955,-0.018282427,-0.10619326,0.33511997,0.52976948,-0.88247793,6,True
6,0.2807251,-0.016330983,-0.11064293,-0.47129001,0.52680987,-0.88163618,6,True
6,0.26654807,-0.01588764,-0.1068745,0.28629592,0.5263605,-0.88185554,6,True
6,0.25779981,-0.016095206,-0.10674798,-0.68760874,0.5294955,-0.88232945,6,True
6,0.26238894,-0.017120727,-0.11182821,0.81791891,0.53451908,-0.88320998,6,True
6,0.27740118,-0.017043803,-0.11081067,0.69064075,0.53756741,-0.88494441,6,True
6,0.061186573,-0.011163862,-0.036830383,0.17006387,0.51409469,-0.85824115,6,True
6,0.34391723,-0.031638123,-0.11876799,-0.042928986,0.57816364,-0.8527201,6,True
6,0.26942456,-0.01055157,-0.11720196,0.02051247,0.55995437,-0.85227927,6,True
6,0.27537018,-0.017070771,-0.1096177,0.11562857,0.56120385,-0.85544114,6,True
6,0.28422452,-0.018274176,-0.11417142,-0.57531265,0.56196847,-0.8560099,6,True
6,0.27924636,-0.016580887,-0.10730724,-0.57163826,0.56080704,-0.8568176,6,True
6,0.27861241,-0.016744862,-0.10783497,-0.4616752,0.56041263,-0.8568177,6,True
6,0.27367494,-0.01676983,-0.1122094,0.93926783,0.56020771,-0.85695492,6,True
6,0.27657213,-0.015897829,-0.11152089,0.56170975,0.56073922,-0.85789595,6,True
6,0.27831789,-0.017513229,-0.11094936,-0.76517805,0.56104092,-0.85873599,6,True
6,0.27248973,-0.018007417,-0.10639905,0.77111687,0.56129751,-0.85936244,6,True
6,0.27721839,-0.016698134,-0.10710786,-0.71684246,0.56202164,-0.85927675,6,True
1,0.29163418,-0.014972881,-0.15976364,0.15717879,-0.88193431,0.12894191,5,False
1,0.28512039,0.0067621401,-0.087324093,0.76212036,-0.89117858,0.12626557,5,False
1,0.24066899,-0.040748481,-0.10772871,-0.69536486,-0.89085091,0.12055331,1,True
1,0.30247452,-0.015351499,-0.12844592,0.7080804,-0.8936988,0.12467737,5,False
1,0.28243899,0.001155636,-0.13047289,0.73616153,-0.89465617,0.12849425,5,False
1,0.29491553,-0.020137607,-0.091818099,-0.53790086,-0.89424393,0.12844944,5,False
1,0.2504735,-0.035023747,-0.084093353,-0.7402316,-0.89600664,0.1268051,5,False
1,0.23922113,0.0065782558,-0.12706812,0.0057840748,-0.89770817,0.12544405,1,True
1,0.33770701,-0.0042082511,-0.1310831,0.60409215,-0.90091181,0.11928091,1,True
1,0.26852186,-0.042939982,-0.072588418,-0.63951661,-0.89958619,0.11853642,5,False
1,0.24843563,-0.020143338,-0.074775553,-0.65817594,-0.89050012,0.12529167,1,True
1,0.26889439,-0.015807914,-0.11939586,0.60530017,-0.88799788,0.12389051,5,False
1,0.30344228,-0.022841831,-0.13996845,0.76796734,-0.889009,0.1214965,1,True
1,0.29192158,-0.010980288,-0.11394106,0.67589673,-0.88890006,0.12782088,5,False
1,0.26841076,0.020047468,-0.19595794,0.69252847,-0.89839095,0.12516693,3,False
1,0.30029053,-0.055739891,-0.13905246,0.69142459,-0.89016893,0.11299863,1,True
1,0.27454548,0.010493163,-0.14317331,0.74075949,-0.88938747,0.12682593,1,True
1,0.28836911,-0.012305963,-0.10517003,0.67585548,-0.89849899,0.12399998,5,False
1,0.26482439,-0.021515022,-0.086917894,-0.91473829,-0.90494422,0.11944898,5,False
1,0.31564506,-0.018495012,-0.12568041,0.37687797,-0.89975828,0.11909736,1,True
